,datetime,station,operation,num_bikes,is_weekend
1815,2020-01-14 15:00:00,329,both,5.0,weekday
1816,2020-01-14 16:00:00,329,both,5.0,weekday
1817,2020-01-14 17:00:00,329,both,2.0,weekday
1818,2020-01-14 18:00:00,329,both,2.0,weekday
1819,2020-01-14 19:00:00,329,both,0.0,weekday
1820,2020-01-14 20:00:00,329,both,0.0,weekday
1821,2020-01-14 21:00:00,329,both,0.0,weekday
1822,2020-01-14 22:00:00,329,both,1.0,weekday
1823,2020-01-14 23:00:00,329,both,1.0,weekday
1824,2020-01-15 00:00:00,329,both,0.0,weekday
1825,2020-01-15 01:00:00,329,both,0.0,weekday
1826,2020-01-15 02:00:00,329,both,0.0,weekday
1827,2020-01-15 03:00:00,329,both,0.0,weekday
1828,2020-01-15 04:00:00,329,both,0.0,weekday
1829,2020-01-15 05:00:00,329,both,0.0,weekday
1830,2020-01-15 06:00:00,329,both,1.0,weekday
1831,2020-01-15 07:00:00,329,both,3.0,weekday
1832,2020-01-15 08:00:00,329,both,4.0,weekday
1833,2020-01-15 09:00:00,329,both,2.0,weekday
1834,2020-01-15 10:00:00,329,both,3.0,weekday
1835,2020-01-15 11:00:00,329,both,0.0,weekday
1836,2020-01-15 12:00:00,329,both,5.0,weekday
1837,2020-01-15 13:00:00,329,both,2.0,weekday
1838,2020-01-15 14:00:00,329,both,2.0,weekday
1839,2020-01-15 15:00:00,329,both,1.0,weekday
1840,2020-01-15 16:00:00,329,both,2.0,weekday
1841,2020-01-15 17:00:00,329,both,0.0,weekday
1842,2020-01-15 18:00:00,329,both,3.0,weekday
1843,2020-01-15 19:00:00,329,both,0.0,weekday
1844,2020-01-15 20:00:00,329,both,0.0,weekday
1845,2020-01-15 21:00:00,329,both,1.0,weekday
1846,2020-01-15 22:00:00,329,both,0.0,weekday
1847,2020-01-15 23:00:00,329,both,0.0,weekday
1848,2020-01-16 00:00:00,329,both,0.0,weekday
1849,2020-01-16 01:00:00,329,both,0.0,weekday
1850,2020-01-16 02:00:00,329,both,0.0,weekday
1851,2020-01-16 03:00:00,329,both,0.0,weekday
1852,2020-01-16 04:00:00,329,both,0.0,weekday
1853,2020-01-16 05:00:00,329,both,1.0,weekday
1854,2020-01-16 06:00:00,329,both,2.0,weekday
1855,2020-01-16 07:00:00,329,both,5.0,weekday
1856,2020-01-16 08:00:00,329,both,2.0,weekday
1857,2020-01-16 09:00:00,329,both,2.0,weekday
1858,2020-01-16 10:00:00,329,both,0.0,weekday
1859,2020-01-16 11:00:00,329,both,3.0,weekday
1860,2020-01-16 12:00:00,329,both,5.0,weekday
1861,2020-01-16 13:00:00,329,both,0.0,weekday
1862,2020-01-16 14:00:00,329,both,4.0,weekday
1863,2020-01-16 15:00:00,329,both,1.0,weekday
1864,2020-01-16 16:00:00,329,both,0.0,weekday
1865,2020-01-16 17:00:00,329,both,0.0,weekday
1866,2020-01-16 18:00:00,329,both,0.0,weekday
1867,2020-01-16 19:00:00,329,both,1.0,weekday
1868,2020-01-16 20:00:00,329,both,0.0,weekday
1869,2020-01-16 21:00:00,329,both,0.0,weekday
1870,2020-01-16 22:00:00,329,both,0.0,weekday
1871,2020-01-16 23:00:00,329,both,0.0,weekday
1872,2020-01-17 00:00:00,329,both,0.0,weekday
1873,2020-01-17 01:00:00,329,both,1.0,weekday
1874,2020-01-17 02:00:00,329,both,0.0,weekday
1875,2020-01-17 03:00:00,329,both,0.0,weekday
1876,2020-01-17 04:00:00,329,both,0.0,weekday
1877,2020-01-17 05:00:00,329,both,0.0,weekday
1878,2020-01-17 06:00:00,329,both,2.0,weekday
1879,2020-01-17 07:00:00,329,both,4.0,weekday
1880,2020-01-17 08:00:00,329,both,3.0,weekday
1881,2020-01-17 09:00:00,329,both,1.0,weekday
1882,2020-01-17 10:00:00,329,both,0.0,weekday
1883,2020-01-17 11:00:00,329,both,0.0,weekday
1884,2020-01-17 12:00:00,329,both,0.0,weekday
1885,2020-01-17 13:00:00,329,both,0.0,weekday
1886,2020-01-17 14:00:00,329,both,3.0,weekday
1887,2020-01-17 15:00:00,329,both,3.0,weekday
1888,2020-01-17 16:00:00,329,both,2.0,weekday
1889,2020-01-17 17:00:00,329,both,1.0,weekday
1890,2020-01-17 18:00:00,329,both,2.0,weekday
1891,2020-01-17 19:00:00,329,both,3.0,weekday
1892,2020-01-17 20:00:00,329,both,0.0,weekday
1893,2020-01-17 21:00:00,329,both,0.0,weekday
1894,2020-01-17 22:00:00,329,both,0.0,weekday
1895,2020-01-17 23:00:00,329,both,0.0,weekday
1896,2020-01-18 00:00:00,329,both,2.0,weekday
1897,2020-01-18 01:00:00,329,both,0.0,weekday
1898,2020-01-18 02:00:00,329,both,1.0,weekday
1899,2020-01-18 03:00:00,329,both,0.0,weekday
1900,2020-01-18 04:00:00,329,both,0.0,weekday
1901,2020-01-18 05:00:00,329,both,0.0,weekday
1902,2020-01-18 06:00:00,329,both,0.0,weekday
1903,2020-01-18 07:00:00,329,both,1.0,weekday
1904,2020-01-18 08:00:00,329,both,1.0,weekday
1905,2020-01-18 09:00:00,329,both,1.0,weekday
1906,2020-01-18 10:00:00,329,both,1.0,weekday
1907,2020-01-18 11:00:00,329,both,5.0,weekday
1908,2020-01-18 12:00:00,329,both,2.0,weekday
1909,2020-01-18 13:00:00,329,both,0.0,weekday
1910,2020-01-18 14:00:00,329,both,1.0,weekday
1911,2020-01-18 15:00:00,329,both,0.0,weekday
1912,2020-01-18 16:00:00,329,both,0.0,weekday
1913,2020-01-18 17:00:00,329,both,0.0,weekday
1914,2020-01-18 18:00:00,329,both,0.0,weekday
1915,2020-01-18 19:00:00,329,both,0.0,weekday
1916,2020-01-18 20:00:00,329,both,1.0,weekday
1917,2020-01-18 21:00:00,329,both,2.0,weekday
1918,2020-01-18 22:00:00,329,both,0.0,weekday
1919,2020-01-18 23:00:00,329,both,1.0,weekday
1920,2020-01-19 00:00:00,329,both,1.0,weekend
1921,2020-01-19 01:00:00,329,both,0.0,weekend
1922,2020-01-19 02:00:00,329,both,0.0,weekend
1923,2020-01-19 03:00:00,329,both,0.0,weekend
1924,2020-01-19 04:00:00,329,both,0.0,weekend
1925,2020-01-19 05:00:00,329,both,0.0,weekend
1926,2020-01-19 06:00:00,329,both,0.0,weekend
1927,2020-01-19 07:00:00,329,both,1.0,weekend
1928,2020-01-19 08:00:00,329,both,0.0,weekend
1929,2020-01-19 09:00:00,329,both,0.0,weekend
1930,2020-01-19 10:00:00,329,both,1.0,weekend
1931,2020-01-19 11:00:00,329,both,0.0,weekend
1932,2020-01-19 12:00:00,329,both,0.0,weekend
1933,2020-01-19 13:00:00,329,both,0.0,weekend
1934,2020-01-19 14:00:00,329,both,1.0,weekend
1935,2020-01-19 15:00:00,329,both,1.0,weekend
1936,2020-01-19 16:00:00,329,both,0.0,weekend
1937,2020-01-19 17:00:00,329,both,0.0,weekend
1938,2020-01-19 18:00:00,329,both,0.0,weekend
1939,2020-01-19 19:00:00,329,both,0.0,weekend
1940,2020-01-19 20:00:00,329,both,0.0,weekend
1941,2020-01-19 21:00:00,329,both,1.0,weekend
1942,2020-01-19 22:00:00,329,both,0.0,weekend
1943,2020-01-19 23:00:00,329,both,0.0,weekend
1944,2020-01-20 00:00:00,329,both,0.0,weekend
1945,2020-01-20 01:00:00,329,both,0.0,weekend
1946,2020-01-20 02:00:00,329,both,0.0,weekend
1947,2020-01-20 03:00:00,329,both,0.0,weekend
1948,2020-01-20 04:00:00,329,both,0.0,weekend
1949,2020-01-20 05:00:00,329,both,1.0,weekend
1950,2020-01-20 06:00:00,329,both,3.0,weekend
1951,2020-01-20 07:00:00,329,both,6.0,weekend
1952,2020-01-20 08:00:00,329,both,2.0,weekend
1953,2020-01-20 09:00:00,329,both,0.0,weekend
1954,2020-01-20 10:00:00,329,both,0.0,weekend
1955,2020-01-20 11:00:00,329,both,7.0,weekend
1956,2020-01-20 12:00:00,329,both,2.0,weekend
1957,2020-01-20 13:00:00,329,both,7.0,weekend
1958,2020-01-20 14:00:00,329,both,1.0,weekend
1959,2020-01-20 15:00:00,329,both,2.0,weekend
1960,2020-01-20 16:00:00,329,both,6.0,weekend
1961,2020-01-20 17:00:00,329,both,1.0,weekend
1962,2020-01-20 18:00:00,329,both,4.0,weekend
1963,2020-01-20 19:00:00,329,both,0.0,weekend
1964,2020-01-20 20:00:00,329,both,0.0,weekend
1965,2020-01-20 21:00:00,329,both,0.0,weekend
1966,2020-01-20 22:00:00,329,both,0.0,weekend
1967,2020-01-20 23:00:00,329,both,0.0,weekend
1968,2020-01-21 00:00:00,329,both,0.0,weekday
1969,2020-01-21 01:00:00,329,both,0.0,weekday
1970,2020-01-21 02:00:00,329,both,0.0,weekday
1971,2020-01-21 03:00:00,329,both,0.0,weekday
1972,2020-01-21 04:00:00,329,both,0.0,weekday
1973,2020-01-21 05:00:00,329,both,0.0,weekday
1974,2020-01-21 06:00:00,329,both,0.0,weekday
1975,2020-01-21 07:00:00,329,both,0.0,weekday
1976,2020-01-21 08:00:00,329,both,1.0,weekday
1977,2020-01-21 09:00:00,329,both,0.0,weekday
1978,2020-01-21 10:00:00,329,both,1.0,weekday
1979,2020-01-21 11:00:00,329,both,1.0,weekday
1980,2020-01-21 12:00:00,329,both,8.0,weekday
1981,2020-01-21 13:00:00,329,both,4.0,weekday
1982,2020-01-21 14:00:00,329,both,1.0,weekday
1983,2020-01-21 15:00:00,329,both,0.0,weekday
1984,2020-01-21 16:00:00,329,both,0.0,weekday
1985,2020-01-21 17:00:00,329,both,0.0,weekday
1986,2020-01-21 18:00:00,329,both,0.0,weekday
1987,2020-01-21 19:00:00,329,both,0.0,weekday
1988,2020-01-21 20:00:00,329,both,0.0,weekday
1989,2020-01-21 21:00:00,329,both,0.0,weekday
1990,2020-01-21 22:00:00,329,both,0.0,weekday
1991,2020-01-21 23:00:00,329,both,16.0,weekday
1992,2020-01-22 00:00:00,329,both,0.0,weekday
1993,2020-01-22 01:00:00,329,both,12.0,weekday
1994,2020-01-22 02:00:00,329,both,0.0,weekday
1995,2020-01-22 03:00:00,329,both,0.0,weekday
1996,2020-01-22 04:00:00,329,both,0.0,weekday
1997,2020-01-22 05:00:00,329,both,1.0,weekday
1998,2020-01-22 06:00:00,329,both,2.0,weekday
1999,2020-01-22 07:00:00,329,both,4.0,weekday
2000,2020-01-22 08:00:00,329,both,3.0,weekday
2001,2020-01-22 09:00:00,329,both,0.0,weekday
2002,2020-01-22 10:00:00,329,both,3.0,weekday
2003,2020-01-22 11:00:00,329,both,2.0,weekday
2004,2020-01-22 12:00:00,329,both,0.0,weekday
2005,2020-01-22 13:00:00,329,both,4.0,weekday
2006,2020-01-22 14:00:00,329,both,2.0,weekday
2007,2020-01-22 15:00:00,329,both,1.0,weekday
2008,2020-01-22 16:00:00,329,both,3.0,weekday
2009,2020-01-22 17:00:00,329,both,3.0,weekday
2010,2020-01-22 18:00:00,329,both,1.0,weekday
2011,2020-01-22 19:00:00,329,both,2.0,weekday
2012,2020-01-22 20:00:00,329,both,0.0,weekday
2013,2020-01-22 21:00:00,329,both,0.0,weekday
2014,2020-01-22 22:00:00,329,both,0.0,weekday
2015,2020-01-22 23:00:00,329,both,19.0,weekday
2016,2020-01-23 00:00:00,329,both,0.0,weekday
2017,2020-01-23 01:00:00,329,both,0.0,weekday
2018,2020-01-23 02:00:00,329,both,0.0,weekday
2019,2020-01-23 03:00:00,329,both,0.0,weekday
2020,2020-01-23 04:00:00,329,both,0.0,weekday
2021,2020-01-23 05:00:00,329,both,0.0,weekday
2022,2020-01-23 06:00:00,329,both,2.0,weekday
2023,2020-01-23 07:00:00,329,both,3.0,weekday
2024,2020-01-23 08:00:00,329,both,2.0,weekday
2025,2020-01-23 09:00:00,329,both,5.0,weekday
2026,2020-01-23 10:00:00,329,both,1.0,weekday
2027,2020-01-23 11:00:00,329,both,1.0,weekday
2028,2020-01-23 12:00:00,329,both,5.0,weekday
2029,2020-01-23 13:00:00,329,both,7.0,weekday
2030,2020-01-23 14:00:00,329,both,3.0,weekday
2031,2020-01-23 15:00:00,329,both,2.0,weekday
2032,2020-01-23 16:00:00,329,both,4.0,weekday
2033,2020-01-23 17:00:00,329,both,1.0,weekday
2034,2020-01-23 18:00:00,329,both,0.0,weekday
2035,2020-01-23 19:00:00,329,both,0.0,weekday
2036,2020-01-23 20:00:00,329,both,0.0,weekday
2037,2020-01-23 21:00:00,329,both,0.0,weekday
2038,2020-01-23 22:00:00,329,both,0.0,weekday
2039,2020-01-23 23:00:00,329,both,0.0,weekday
2040,2020-01-24 00:00:00,329,both,0.0,weekday
2041,2020-01-24 01:00:00,329,both,15.0,weekday
2042,2020-01-24 02:00:00,329,both,0.0,weekday
2043,2020-01-24 03:00:00,329,both,11.0,weekday
2044,2020-01-24 04:00:00,329,both,0.0,weekday
2045,2020-01-24 05:00:00,329,both,0.0,weekday
2046,2020-01-24 06:00:00,329,both,2.0,weekday
2047,2020-01-24 07:00:00,329,both,6.0,weekday
2048,2020-01-24 08:00:00,329,both,1.0,weekday
2049,2020-01-24 09:00:00,329,both,0.0,weekday
2050,2020-01-24 10:00:00,329,both,2.0,weekday
2051,2020-01-24 11:00:00,329,both,0.0,weekday
2052,2020-01-24 12:00:00,329,both,0.0,weekday
2053,2020-01-24 13:00:00,329,both,0.0,weekday
2054,2020-01-24 14:00:00,329,both,0.0,weekday
2055,2020-01-24 15:00:00,329,both,0.0,weekday
2056,2020-01-24 16:00:00,329,both,2.0,weekday
2057,2020-01-24 17:00:00,329,both,0.0,weekday
2058,2020-01-24 18:00:00,329,both,0.0,weekday
2059,2020-01-24 19:00:00,329,both,1.0,weekday
2060,2020-01-24 20:00:00,329,both,1.0,weekday
2061,2020-01-24 21:00:00,329,both,3.0,weekday
2062,2020-01-24 22:00:00,329,both,0.0,weekday
2063,2020-01-24 23:00:00,329,both,0.0,weekday
2064,2020-01-25 00:00:00,329,both,0.0,weekday
2065,2020-01-25 01:00:00,329,both,0.0,weekday
2066,2020-01-25 02:00:00,329,both,0.0,weekday
2067,2020-01-25 03:00:00,329,both,0.0,weekday
2068,2020-01-25 04:00:00,329,both,0.0,weekday
2069,2020-01-25 05:00:00,329,both,0.0,weekday
2070,2020-01-25 06:00:00,329,both,0.0,weekday
2071,2020-01-25 07:00:00,329,both,0.0,weekday
2072,2020-01-25 08:00:00,329,both,0.0,weekday
2073,2020-01-25 09:00:00,329,both,0.0,weekday
2074,2020-01-25 10:00:00,329,both,0.0,weekday
2075,2020-01-25 11:00:00,329,both,0.0,weekday
2076,2020-01-25 12:00:00,329,both,0.0,weekday
2077,2020-01-25 13:00:00,329,both,0.0,weekday
2078,2020-01-25 14:00:00,329,both,0.0,weekday
2079,2020-01-25 15:00:00,329,both,0.0,weekday
2080,2020-01-25 16:00:00,329,both,0.0,weekday
2081,2020-01-25 17:00:00,329,both,0.0,weekday
2082,2020-01-25 18:00:00,329,both,0.0,weekday
2083,2020-01-25 19:00:00,329,both,0.0,weekday
2084,2020-01-25 20:00:00,329,both,0.0,weekday
2085,2020-01-25 21:00:00,329,both,0.0,weekday
2086,2020-01-25 22:00:00,329,both,0.0,weekday
2087,2020-01-25 23:00:00,329,both,0.0,weekday
2088,2020-01-26 00:00:00,329,both,0.0,weekend
2089,2020-01-26 01:00:00,329,both,0.0,weekend
2090,2020-01-26 02:00:00,329,both,0.0,weekend
2091,2020-01-26 03:00:00,329,both,0.0,weekend
2092,2020-01-26 04:00:00,329,both,0.0,weekend
2093,2020-01-26 05:00:00,329,both,0.0,weekend
2094,2020-01-26 06:00:00,329,both,0.0,weekend
2095,2020-01-26 07:00:00,329,both,0.0,weekend
2096,2020-01-26 08:00:00,329,both,0.0,weekend
2097,2020-01-26 09:00:00,329,both,0.0,weekend
2098,2020-01-26 10:00:00,329,both,0.0,weekend
2099,2020-01-26 11:00:00,329,both,0.0,weekend
2100,2020-01-26 12:00:00,329,both,0.0,weekend
2101,2020-01-26 13:00:00,329,both,0.0,weekend
2102,2020-01-26 14:00:00,329,both,0.0,weekend
2103,2020-01-26 15:00:00,329,both,0.0,weekend
2104,2020-01-26 16:00:00,329,both,0.0,weekend
2105,2020-01-26 17:00:00,329,both,0.0,weekend
2106,2020-01-26 18:00:00,329,both,0.0,weekend
2107,2020-01-26 19:00:00,329,both,0.0,weekend
2108,2020-01-26 20:00:00,329,both,0.0,weekend
2109,2020-01-26 21:00:00,329,both,0.0,weekend
2110,2020-01-26 22:00:00,329,both,0.0,weekend
2111,2020-01-26 23:00:00,329,both,0.0,weekend
2112,2020-01-27 00:00:00,329,both,0.0,weekend
2113,2020-01-27 01:00:00,329,both,0.0,weekend
2114,2020-01-27 02:00:00,329,both,0.0,weekend
2115,2020-01-27 03:00:00,329,both,0.0,weekend
2116,2020-01-27 04:00:00,329,both,0.0,weekend
2117,2020-01-27 05:00:00,329,both,0.0,weekend
2118,2020-01-27 06:00:00,329,both,1.0,weekend
2119,2020-01-27 07:00:00,329,both,2.0,weekend
2120,2020-01-27 08:00:00,329,both,4.0,weekend
2121,2020-01-27 09:00:00,329,both,4.0,weekend
2122,2020-01-27 10:00:00,329,both,0.0,weekend
2123,2020-01-27 11:00:00,329,both,2.0,weekend
2124,2020-01-27 12:00:00,329,both,0.0,weekend
2125,2020-01-27 13:00:00,329,both,0.0,weekend
2126,2020-01-27 14:00:00,329,both,2.0,weekend
2127,2020-01-27 15:00:00,329,both,3.0,weekend
2128,2020-01-27 16:00:00,329,both,2.0,weekend
2129,2020-01-27 17:00:00,329,both,1.0,weekend
2130,2020-01-27 18:00:00,329,both,3.0,weekend
2131,2020-01-27 19:00:00,329,both,2.0,weekend
2132,2020-01-27 20:00:00,329,both,0.0,weekend
2133,2020-01-27 21:00:00,329,both,2.0,weekend
2134,2020-01-27 22:00:00,329,both,0.0,weekend
2135,2020-01-27 23:00:00,329,both,0.0,weekend
2136,2020-01-28 00:00:00,329,both,0.0,weekday
2137,2020-01-28 01:00:00,329,both,0.0,weekday
2138,2020-01-28 02:00:00,329,both,7.0,weekday
2139,2020-01-28 03:00:00,329,both,0.0,weekday
2140,2020-01-28 04:00:00,329,both,0.0,weekday
2141,2020-01-28 05:00:00,329,both,0.0,weekday
2142,2020-01-28 06:00:00,329,both,3.0,weekday
2143,2020-01-28 07:00:00,329,both,7.0,weekday
2144,2020-01-28 08:00:00,329,both,5.0,weekday
2145,2020-01-28 09:00:00,329,both,3.0,weekday
2146,2020-01-28 10:00:00,329,both,3.0,weekday
2147,2020-01-28 11:00:00,329,both,0.0,weekday
2148,2020-01-28 12:00:00,329,both,4.0,weekday
2149,2020-01-28 13:00:00,329,both,0.0,weekday
2150,2020-01-28 14:00:00,329,both,3.0,weekday
2151,2020-01-28 15:00:00,329,both,3.0,weekday
2152,2020-01-28 16:00:00,329,both,3.0,weekday
2153,2020-01-28 17:00:00,329,both,2.0,weekday
2154,2020-01-28 18:00:00,329,both,0.0,weekday
2155,2020-01-28 19:00:00,329,both,0.0,weekday
2156,2020-01-28 20:00:00,329,both,19.0,weekday
2157,2020-01-28 21:00:00,329,both,0.0,weekday
2158,2020-01-28 22:00:00,329,both,1.0,weekday
2159,2020-01-28 23:00:00,329,both,0.0,weekday
2160,2020-01-29 00:00:00,329,both,1.0,weekday
2161,2020-01-29 01:00:00,329,both,0.0,weekday
2162,2020-01-29 02:00:00,329,both,0.0,weekday
2163,2020-01-29 03:00:00,329,both,1.0,weekday
2164,2020-01-29 04:00:00,329,both,0.0,weekday
2165,2020-01-29 05:00:00,329,both,1.0,weekday
2166,2020-01-29 06:00:00,329,both,3.0,weekday
2167,2020-01-29 07:00:00,329,both,5.0,weekday
2168,2020-01-29 08:00:00,329,both,4.0,weekday
2169,2020-01-29 09:00:00,329,both,7.0,weekday
2170,2020-01-29 10:00:00,329,both,2.0,weekday
2171,2020-01-29 11:00:00,329,both,2.0,weekday
2172,2020-01-29 12:00:00,329,both,6.0,weekday
2173,2020-01-29 13:00:00,329,both,5.0,weekday
2174,2020-01-29 14:00:00,329,both,0.0,weekday
2175,2020-01-29 15:00:00,329,both,19.0,weekday
2176,2020-01-29 16:00:00,329,both,3.0,weekday
2177,2020-01-29 17:00:00,329,both,8.0,weekday
2178,2020-01-29 18:00:00,329,both,1.0,weekday
2179,2020-01-29 19:00:00,329,both,2.0,weekday
2180,2020-01-29 20:00:00,329,both,0.0,weekday
2181,2020-01-29 21:00:00,329,both,0.0,weekday
2182,2020-01-29 22:00:00,329,both,0.0,weekday
2183,2020-01-29 23:00:00,329,both,0.0,weekday
2184,2020-01-30 00:00:00,329,both,0.0,weekday
2185,2020-01-30 01:00:00,329,both,0.0,weekday
2186,2020-01-30 02:00:00,329,both,0.0,weekday
2187,2020-01-30 03:00:00,329,both,18.0,weekday
2188,2020-01-30 04:00:00,329,both,0.0,weekday
2189,2020-01-30 05:00:00,329,both,0.0,weekday
2190,2020-01-30 06:00:00,329,both,1.0,weekday
2191,2020-01-30 07:00:00,329,both,9.0,weekday
2192,2020-01-30 08:00:00,329,both,3.0,weekday
2193,2020-01-30 09:00:00,329,both,3.0,weekday
2194,2020-01-30 10:00:00,329,both,4.0,weekday
2195,2020-01-30 11:00:00,329,both,6.0,weekday
2196,2020-01-30 12:00:00,329,both,10.0,weekday
2197,2020-01-30 13:00:00,329,both,4.0,weekday
2198,2020-01-30 14:00:00,329,both,3.0,weekday
2199,2020-01-30 15:00:00,329,both,1.0,weekday
2200,2020-01-30 16:00:00,329,both,1.0,weekday
2201,2020-01-30 17:00:00,329,both,1.0,weekday
2202,2020-01-30 18:00:00,329,both,1.0,weekday
2203,2020-01-30 19:00:00,329,both,2.0,weekday
2204,2020-01-30 20:00:00,329,both,0.0,weekday
2205,2020-01-30 21:00:00,329,both,0.0,weekday
2206,2020-01-30 22:00:00,329,both,0.0,weekday
2207,2020-01-30 23:00:00,329,both,0.0,weekday
2208,2020-01-31 00:00:00,329,both,0.0,weekday
2209,2020-01-31 01:00:00,329,both,0.0,weekday
2210,2020-01-31 02:00:00,329,both,0.0,weekday
2211,2020-01-31 03:00:00,329,both,0.0,weekday
2212,2020-01-31 04:00:00,329,both,0.0,weekday
2213,2020-01-31 05:00:00,329,both,0.0,weekday
2214,2020-01-31 06:00:00,329,both,1.0,weekday
2215,2020-01-31 07:00:00,329,both,6.0,weekday
2216,2020-01-31 08:00:00,329,both,0.0,weekday
2217,2020-01-31 09:00:00,329,both,0.0,weekday
2218,2020-01-31 10:00:00,329,both,1.0,weekday
2219,2020-01-31 11:00:00,329,both,1.0,weekday
2220,2020-01-31 12:00:00,329,both,0.0,weekday
2221,2020-01-31 13:00:00,329,both,1.0,weekday
2222,2020-01-31 14:00:00,329,both,0.0,weekday
2223,2020-01-31 15:00:00,329,both,2.0,weekday
2224,2020-01-31 16:00:00,329,both,2.0,weekday
2225,2020-01-31 17:00:00,329,both,4.0,weekday
2226,2020-01-31 18:00:00,329,both,1.0,weekday
2227,2020-01-31 19:00:00,329,both,0.0,weekday
2228,2020-01-31 20:00:00,329,both,2.0,weekday
2229,2020-01-31 21:00:00,329,both,0.0,weekday
2230,2020-01-31 22:00:00,329,both,2.0,weekday
2231,2020-01-31 23:00:00,329,both,0.0,weekday
2232,2020-01-01 00:00:00,113,park,3.0,weekday
2233,2020-01-01 01:00:00,113,park,2.0,weekday
2234,2020-01-01 02:00:00,113,park,2.0,weekday
2235,2020-01-01 03:00:00,113,park,0.0,weekday
2236,2020-01-01 04:00:00,113,park,2.0,weekday
2237,2020-01-01 05:00:00,113,park,2.0,weekday
2238,2020-01-01 06:00:00,113,park,1.0,weekday
2239,2020-01-01 07:00:00,113,park,0.0,weekday
2240,2020-01-01 08:00:00,113,park,14.0,weekday
2241,2020-01-01 09:00:00,113,park,1.0,weekday
2242,2020-01-01 10:00:00,113,park,2.0,weekday
2243,2020-01-01 11:00:00,113,park,2.0,weekday
2244,2020-01-01 12:00:00,113,park,1.0,weekday
2245,2020-01-01 13:00:00,113,park,2.0,weekday
2246,2020-01-01 14:00:00,113,park,3.0,weekday
2247,2020-01-01 15:00:00,113,park,3.0,weekday
2248,2020-01-01 16:00:00,113,park,2.0,weekday
2249,2020-01-01 17:00:00,113,park,2.0,weekday
2250,2020-01-01 18:00:00,113,park,2.0,weekday
2251,2020-01-01 19:00:00,113,park,1.0,weekday
2252,2020-01-01 20:00:00,113,park,0.0,weekday
2253,2020-01-01 21:00:00,113,park,0.0,weekday
2254,2020-01-01 22:00:00,113,park,2.0,weekday
2255,2020-01-01 23:00:00,113,park,2.0,weekday
2256,2020-01-02 00:00:00,113,park,0.0,weekday
2257,2020-01-02 01:00:00,113,park,1.0,weekday
2258,2020-01-02 02:00:00,113,park,0.0,weekday
2259,2020-01-02 03:00:00,113,park,0.0,weekday
2260,2020-01-02 04:00:00,113,park,1.0,weekday
2261,2020-01-02 05:00:00,113,park,1.0,weekday
2262,2020-01-02 06:00:00,113,park,3.0,weekday
2263,2020-01-02 07:00:00,113,park,2.0,weekday
2264,2020-01-02 08:00:00,113,park,2.0,weekday
2265,2020-01-02 09:00:00,113,park,6.0,weekday
2266,2020-01-02 10:00:00,113,park,1.0,weekday
2267,2020-01-02 11:00:00,113,park,5.0,weekday
2268,2020-01-02 12:00:00,113,park,3.0,weekday
2269,2020-01-02 13:00:00,113,park,3.0,weekday
2270,2020-01-02 14:00:00,113,park,2.0,weekday
2271,2020-01-02 15:00:00,113,park,4.0,weekday
2272,2020-01-02 16:00:00,113,park,4.0,weekday
2273,2020-01-02 17:00:00,113,park,6.0,weekday
2274,2020-01-02 18:00:00,113,park,8.0,weekday
2275,2020-01-02 19:00:00,113,park,2.0,weekday
2276,2020-01-02 20:00:00,113,park,1.0,weekday
2277,2020-01-02 21:00:00,113,park,1.0,weekday
2278,2020-01-02 22:00:00,113,park,2.0,weekday
2279,2020-01-02 23:00:00,113,park,2.0,weekday
2280,2020-01-03 00:00:00,113,park,0.0,weekday
2281,2020-01-03 01:00:00,113,park,0.0,weekday
2282,2020-01-03 02:00:00,113,park,0.0,weekday
2283,2020-01-03 03:00:00,113,park,0.0,weekday
2284,2020-01-03 04:00:00,113,park,1.0,weekday
2285,2020-01-03 05:00:00,113,park,1.0,weekday
2286,2020-01-03 06:00:00,113,park,6.0,weekday
2287,2020-01-03 07:00:00,113,park,4.0,weekday
2288,2020-01-03 08:00:00,113,park,8.0,weekday
2289,2020-01-03 09:00:00,113,park,2.0,weekday
2290,2020-01-03 10:00:00,113,park,4.0,weekday
2291,2020-01-03 11:00:00,113,park,5.0,weekday
2292,2020-01-03 12:00:00,113,park,1.0,weekday
2293,2020-01-03 13:00:00,113,park,2.0,weekday
2294,2020-01-03 14:00:00,113,park,6.0,weekday
2295,2020-01-03 15:00:00,113,park,4.0,weekday
2296,2020-01-03 16:00:00,113,park,4.0,weekday
2297,2020-01-03 17:00:00,113,park,5.0,weekday
2298,2020-01-03 18:00:00,113,park,4.0,weekday
2299,2020-01-03 19:00:00,113,park,2.0,weekday
2300,2020-01-03 20:00:00,113,park,4.0,weekday
2301,2020-01-03 21:00:00,113,park,7.0,weekday
2302,2020-01-03 22:00:00,113,park,1.0,weekday
2303,2020-01-03 23:00:00,113,park,4.0,weekday
2304,2020-01-04 00:00:00,113,park,3.0,weekday
2305,2020-01-04 01:00:00,113,park,2.0,weekday
2306,2020-01-04 02:00:00,113,park,0.0,weekday
2307,2020-01-04 03:00:00,113,park,1.0,weekday
2308,2020-01-04 04:00:00,113,park,0.0,weekday
2309,2020-01-04 05:00:00,113,park,2.0,weekday
2310,2020-01-04 06:00:00,113,park,2.0,weekday
2311,2020-01-04 07:00:00,113,park,0.0,weekday
2312,2020-01-04 08:00:00,113,park,2.0,weekday
2313,2020-01-04 09:00:00,113,park,3.0,weekday
