datetime,station,mech_drops,elec_drops,elec_picks,mech_picks
2020-01-17T00:00:00,15,94.0,33.0,32.0,87.0
2020-01-18T00:00:00,15,46.0,11.0,11.0,49.0
2020-01-19T00:00:00,15,38.0,9.0,8.0,41.0
2020-01-20T00:00:00,15,70.0,16.0,17.0,78.0
2020-01-21T00:00:00,15,34.0,9.0,8.0,17.0
2020-01-22T00:00:00,15,67.0,16.0,16.0,77.0
2020-01-23T00:00:00,15,76.0,22.0,22.0,88.0
2020-01-24T00:00:00,15,78.0,21.0,21.0,77.0
2020-01-25T00:00:00,15,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,15,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,15,82.0,20.0,20.0,80.0
2020-01-28T00:00:00,15,84.0,29.0,29.0,95.0
2020-01-29T00:00:00,15,95.0,28.0,28.0,106.0
2020-01-30T00:00:00,15,89.0,32.0,32.0,95.0
2020-01-31T00:00:00,15,83.0,37.0,34.0,79.0
2020-01-01T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-02T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-03T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-04T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-05T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-06T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-07T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-08T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-09T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-10T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-11T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-12T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-13T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-14T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-15T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-16T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-17T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-18T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-19T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-20T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-21T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-22T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-23T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-24T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-25T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-28T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-29T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-30T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-31T00:00:00,16,0.0,0.0,0.0,0.0
2020-01-01T00:00:00,17,22.0,4.0,4.0,22.0
2020-01-02T00:00:00,17,62.0,4.0,5.0,59.0
2020-01-03T00:00:00,17,48.0,10.0,12.0,46.0
2020-01-04T00:00:00,17,29.0,13.0,14.0,30.0
2020-01-05T00:00:00,17,28.0,9.0,8.0,28.0
2020-01-06T00:00:00,17,22.0,4.0,4.0,19.0
2020-01-07T00:00:00,17,56.0,11.0,13.0,79.0
2020-01-08T00:00:00,17,82.0,12.0,12.0,81.0
2020-01-09T00:00:00,17,70.0,12.0,12.0,70.0
2020-01-10T00:00:00,17,46.0,10.0,10.0,46.0
2020-01-11T00:00:00,17,64.0,23.0,23.0,50.0
2020-01-12T00:00:00,17,36.0,8.0,8.0,37.0
2020-01-13T00:00:00,17,95.0,14.0,13.0,95.0
2020-01-14T00:00:00,17,59.0,18.0,19.0,82.0
2020-01-15T00:00:00,17,85.0,13.0,13.0,95.0
2020-01-16T00:00:00,17,74.0,14.0,14.0,81.0
2020-01-17T00:00:00,17,87.0,26.0,25.0,86.0
2020-01-18T00:00:00,17,41.0,19.0,19.0,56.0
2020-01-19T00:00:00,17,37.0,6.0,6.0,27.0
2020-01-20T00:00:00,17,36.0,5.0,5.0,36.0
2020-01-21T00:00:00,17,8.0,0.0,0.0,8.0
2020-01-22T00:00:00,17,62.0,10.0,10.0,47.0
2020-01-23T00:00:00,17,69.0,8.0,8.0,80.0
2020-01-24T00:00:00,17,80.0,17.0,17.0,88.0
2020-01-25T00:00:00,17,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,17,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,17,78.0,11.0,11.0,85.0
2020-01-28T00:00:00,17,67.0,13.0,13.0,75.0
2020-01-29T00:00:00,17,88.0,13.0,14.0,91.0
2020-01-30T00:00:00,17,65.0,12.0,13.0,85.0
2020-01-31T00:00:00,17,85.0,19.0,19.0,89.0
2020-01-01T00:00:00,18,22.0,8.0,8.0,36.0
2020-01-02T00:00:00,18,55.0,25.0,26.0,54.0
2020-01-03T00:00:00,18,40.0,15.0,15.0,55.0
2020-01-04T00:00:00,18,36.0,17.0,13.0,42.0
2020-01-05T00:00:00,18,34.0,15.0,21.0,30.0
2020-01-06T00:00:00,18,29.0,21.0,20.0,29.0
2020-01-07T00:00:00,18,73.0,28.0,26.0,63.0
2020-01-08T00:00:00,18,57.0,31.0,32.0,53.0
2020-01-09T00:00:00,18,81.0,26.0,31.0,82.0
2020-01-10T00:00:00,18,0.0,0.0,0.0,0.0
2020-01-11T00:00:00,18,27.0,29.0,32.0,46.0
2020-01-12T00:00:00,18,35.0,24.0,25.0,40.0
2020-01-13T00:00:00,18,55.0,35.0,30.0,44.0
2020-01-14T00:00:00,18,58.0,32.0,40.0,62.0
2020-01-15T00:00:00,18,70.0,24.0,28.0,64.0
2020-01-16T00:00:00,18,49.0,26.0,30.0,53.0
2020-01-17T00:00:00,18,51.0,36.0,45.0,54.0
2020-01-18T00:00:00,18,31.0,24.0,33.0,30.0
2020-01-19T00:00:00,18,28.0,17.0,18.0,27.0
2020-01-20T00:00:00,18,32.0,11.0,17.0,35.0
2020-01-21T00:00:00,18,22.0,2.0,2.0,7.0
2020-01-22T00:00:00,18,47.0,16.0,15.0,42.0
2020-01-23T00:00:00,18,71.0,22.0,25.0,79.0
2020-01-24T00:00:00,18,56.0,22.0,25.0,72.0
2020-01-25T00:00:00,18,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,18,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,18,59.0,25.0,17.0,50.0
2020-01-28T00:00:00,18,65.0,21.0,28.0,49.0
2020-01-29T00:00:00,18,52.0,30.0,28.0,64.0
2020-01-30T00:00:00,18,63.0,24.0,28.0,63.0
2020-01-31T00:00:00,18,56.0,29.0,38.0,64.0
2020-01-01T00:00:00,19,13.0,9.0,5.0,12.0
2020-01-02T00:00:00,19,57.0,9.0,15.0,46.0
2020-01-03T00:00:00,19,46.0,18.0,17.0,58.0
2020-01-04T00:00:00,19,32.0,11.0,12.0,40.0
2020-01-05T00:00:00,19,41.0,12.0,13.0,51.0
2020-01-06T00:00:00,19,14.0,5.0,5.0,24.0
2020-01-07T00:00:00,19,41.0,9.0,9.0,39.0
2020-01-08T00:00:00,19,31.0,19.0,19.0,32.0
2020-01-09T00:00:00,19,40.0,15.0,17.0,41.0
2020-01-10T00:00:00,19,46.0,9.0,9.0,48.0
2020-01-11T00:00:00,19,22.0,11.0,8.0,25.0
2020-01-12T00:00:00,19,41.0,15.0,12.0,41.0
2020-01-13T00:00:00,19,54.0,18.0,17.0,58.0
2020-01-14T00:00:00,19,63.0,17.0,21.0,62.0
2020-01-15T00:00:00,19,35.0,21.0,23.0,37.0
2020-01-16T00:00:00,19,65.0,14.0,14.0,63.0
2020-01-17T00:00:00,19,65.0,20.0,22.0,73.0
2020-01-18T00:00:00,19,27.0,11.0,12.0,45.0
2020-01-19T00:00:00,19,36.0,15.0,12.0,37.0
2020-01-20T00:00:00,19,57.0,16.0,13.0,55.0
2020-01-21T00:00:00,19,5.0,1.0,6.0,7.0
2020-01-22T00:00:00,19,57.0,14.0,12.0,58.0
2020-01-23T00:00:00,19,58.0,19.0,18.0,65.0
2020-01-24T00:00:00,19,57.0,13.0,15.0,60.0
2020-01-25T00:00:00,19,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,19,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,19,29.0,15.0,14.0,31.0
2020-01-28T00:00:00,19,43.0,18.0,18.0,47.0
2020-01-29T00:00:00,19,104.0,19.0,18.0,92.0
2020-01-30T00:00:00,19,59.0,16.0,19.0,64.0
2020-01-31T00:00:00,19,53.0,18.0,20.0,63.0
2020-01-01T00:00:00,20,20.0,14.0,14.0,18.0
2020-01-02T00:00:00,20,34.0,19.0,20.0,30.0
2020-01-03T00:00:00,20,23.0,22.0,22.0,24.0
2020-01-04T00:00:00,20,19.0,16.0,21.0,22.0
2020-01-05T00:00:00,20,14.0,19.0,24.0,15.0
2020-01-06T00:00:00,20,17.0,9.0,12.0,19.0
2020-01-07T00:00:00,20,15.0,11.0,12.0,13.0
2020-01-08T00:00:00,20,60.0,20.0,23.0,65.0
2020-01-09T00:00:00,20,42.0,22.0,24.0,40.0
2020-01-10T00:00:00,20,30.0,23.0,25.0,35.0
2020-01-11T00:00:00,20,28.0,26.0,29.0,26.0
2020-01-12T00:00:00,20,30.0,16.0,18.0,31.0
2020-01-13T00:00:00,20,52.0,23.0,23.0,52.0
2020-01-14T00:00:00,20,42.0,24.0,26.0,42.0
2020-01-15T00:00:00,20,62.0,25.0,27.0,62.0
2020-01-16T00:00:00,20,47.0,21.0,28.0,44.0
2020-01-17T00:00:00,20,38.0,24.0,25.0,47.0
2020-01-18T00:00:00,20,33.0,21.0,25.0,35.0
2020-01-19T00:00:00,20,40.0,12.0,11.0,28.0
2020-01-20T00:00:00,20,37.0,14.0,18.0,45.0
2020-01-21T00:00:00,20,14.0,6.0,7.0,15.0
2020-01-22T00:00:00,20,48.0,11.0,13.0,56.0
2020-01-23T00:00:00,20,44.0,21.0,22.0,48.0
2020-01-24T00:00:00,20,27.0,22.0,24.0,39.0
2020-01-25T00:00:00,20,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,20,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,20,25.0,21.0,22.0,25.0
2020-01-28T00:00:00,20,44.0,31.0,26.0,48.0
2020-01-29T00:00:00,20,51.0,26.0,38.0,46.0
2020-01-30T00:00:00,20,37.0,23.0,27.0,38.0
2020-01-31T00:00:00,20,45.0,24.0,31.0,50.0
2020-01-01T00:00:00,21,25.0,10.0,9.0,11.0
2020-01-02T00:00:00,21,32.0,25.0,23.0,45.0
2020-01-03T00:00:00,21,41.0,16.0,20.0,39.0
2020-01-04T00:00:00,21,51.0,17.0,19.0,38.0
2020-01-05T00:00:00,21,30.0,17.0,18.0,31.0
2020-01-06T00:00:00,21,9.0,13.0,16.0,13.0
2020-01-07T00:00:00,21,44.0,22.0,24.0,44.0
2020-01-08T00:00:00,21,26.0,22.0,24.0,26.0
2020-01-09T00:00:00,21,22.0,29.0,34.0,24.0
2020-01-10T00:00:00,21,17.0,23.0,25.0,18.0
2020-01-11T00:00:00,21,78.0,15.0,14.0,67.0
2020-01-12T00:00:00,21,18.0,11.0,15.0,26.0
2020-01-13T00:00:00,21,31.0,26.0,29.0,46.0
2020-01-14T00:00:00,21,33.0,26.0,27.0,46.0
2020-01-15T00:00:00,21,57.0,20.0,20.0,45.0
2020-01-16T00:00:00,21,31.0,28.0,32.0,41.0
2020-01-17T00:00:00,21,63.0,29.0,26.0,52.0
2020-01-18T00:00:00,21,48.0,15.0,20.0,53.0
2020-01-19T00:00:00,21,18.0,12.0,15.0,24.0
2020-01-20T00:00:00,21,10.0,13.0,14.0,21.0
2020-01-21T00:00:00,21,19.0,5.0,3.0,13.0
2020-01-22T00:00:00,21,36.0,15.0,18.0,38.0
2020-01-23T00:00:00,21,43.0,21.0,22.0,47.0
2020-01-24T00:00:00,21,33.0,26.0,27.0,50.0
2020-01-25T00:00:00,21,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,21,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,21,28.0,30.0,26.0,28.0
2020-01-28T00:00:00,21,41.0,22.0,26.0,44.0
2020-01-29T00:00:00,21,40.0,26.0,31.0,48.0
2020-01-30T00:00:00,21,44.0,20.0,23.0,43.0
2020-01-31T00:00:00,21,48.0,18.0,21.0,48.0
2020-01-01T00:00:00,22,27.0,18.0,14.0,22.0
2020-01-02T00:00:00,22,47.0,16.0,18.0,56.0
2020-01-03T00:00:00,22,38.0,15.0,13.0,42.0
2020-01-04T00:00:00,22,30.0,17.0,23.0,36.0
2020-01-05T00:00:00,22,27.0,15.0,14.0,31.0
2020-01-06T00:00:00,22,27.0,15.0,19.0,27.0
2020-01-07T00:00:00,22,47.0,19.0,19.0,41.0
2020-01-08T00:00:00,22,51.0,23.0,23.0,58.0
2020-01-09T00:00:00,22,62.0,36.0,36.0,61.0
2020-01-10T00:00:00,22,51.0,16.0,16.0,52.0
2020-01-11T00:00:00,22,56.0,16.0,12.0,72.0
2020-01-12T00:00:00,22,42.0,18.0,20.0,50.0
2020-01-13T00:00:00,22,69.0,20.0,23.0,65.0
2020-01-14T00:00:00,22,46.0,29.0,28.0,59.0
2020-01-15T00:00:00,22,57.0,24.0,23.0,62.0
2020-01-16T00:00:00,22,54.0,26.0,26.0,53.0
2020-01-17T00:00:00,22,70.0,24.0,22.0,81.0
2020-01-18T00:00:00,22,29.0,21.0,25.0,41.0
2020-01-19T00:00:00,22,52.0,12.0,17.0,51.0
2020-01-20T00:00:00,22,35.0,17.0,16.0,36.0
2020-01-21T00:00:00,22,11.0,7.0,11.0,20.0
2020-01-22T00:00:00,22,75.0,14.0,15.0,62.0
2020-01-23T00:00:00,22,61.0,21.0,20.0,71.0
2020-01-24T00:00:00,22,55.0,21.0,25.0,61.0
2020-01-25T00:00:00,22,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,22,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,22,46.0,20.0,18.0,37.0
2020-01-28T00:00:00,22,57.0,27.0,30.0,60.0
2020-01-29T00:00:00,22,56.0,23.0,22.0,47.0
2020-01-30T00:00:00,22,46.0,31.0,33.0,52.0
2020-01-31T00:00:00,22,53.0,18.0,21.0,60.0
2020-01-01T00:00:00,23,18.0,6.0,6.0,8.0
2020-01-02T00:00:00,23,57.0,14.0,14.0,65.0
2020-01-03T00:00:00,23,63.0,18.0,18.0,50.0
2020-01-04T00:00:00,23,55.0,16.0,15.0,56.0
2020-01-05T00:00:00,23,51.0,7.0,7.0,50.0
2020-01-06T00:00:00,23,32.0,8.0,8.0,28.0
2020-01-07T00:00:00,23,74.0,15.0,15.0,74.0
2020-01-08T00:00:00,23,89.0,16.0,16.0,76.0
2020-01-09T00:00:00,23,72.0,26.0,26.0,80.0
2020-01-10T00:00:00,23,52.0,9.0,9.0,52.0
2020-01-11T00:00:00,23,55.0,11.0,11.0,55.0
2020-01-12T00:00:00,23,43.0,17.0,18.0,41.0
2020-01-13T00:00:00,23,84.0,26.0,26.0,88.0
2020-01-14T00:00:00,23,80.0,26.0,26.0,80.0
2020-01-15T00:00:00,23,64.0,24.0,24.0,66.0
2020-01-16T00:00:00,23,83.0,20.0,20.0,84.0
2020-01-17T00:00:00,23,88.0,25.0,25.0,76.0
2020-01-18T00:00:00,23,54.0,9.0,9.0,54.0
2020-01-19T00:00:00,23,47.0,7.0,6.0,39.0
2020-01-20T00:00:00,23,51.0,13.0,13.0,54.0
2020-01-21T00:00:00,23,24.0,2.0,2.0,19.0
2020-01-22T00:00:00,23,73.0,12.0,12.0,58.0
2020-01-23T00:00:00,23,73.0,25.0,23.0,84.0
2020-01-24T00:00:00,23,61.0,22.0,23.0,61.0
2020-01-25T00:00:00,23,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,23,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,23,67.0,17.0,18.0,73.0
2020-01-28T00:00:00,23,78.0,27.0,27.0,79.0
2020-01-29T00:00:00,23,69.0,19.0,19.0,72.0
2020-01-30T00:00:00,23,78.0,25.0,25.0,81.0
2020-01-31T00:00:00,23,79.0,26.0,27.0,72.0
2020-01-01T00:00:00,24,38.0,9.0,10.0,31.0
2020-01-02T00:00:00,24,66.0,11.0,12.0,54.0
2020-01-03T00:00:00,24,64.0,16.0,15.0,82.0
2020-01-04T00:00:00,24,40.0,12.0,13.0,57.0
2020-01-05T00:00:00,24,71.0,10.0,6.0,55.0
2020-01-06T00:00:00,24,40.0,15.0,17.0,51.0
2020-01-07T00:00:00,24,77.0,17.0,17.0,79.0
2020-01-08T00:00:00,24,66.0,18.0,16.0,69.0
2020-01-09T00:00:00,24,86.0,16.0,17.0,87.0
2020-01-10T00:00:00,24,44.0,19.0,19.0,68.0
2020-01-11T00:00:00,24,48.0,19.0,18.0,42.0
2020-01-12T00:00:00,24,47.0,13.0,12.0,50.0
2020-01-13T00:00:00,24,68.0,19.0,17.0,80.0
2020-01-14T00:00:00,24,100.0,20.0,20.0,83.0
2020-01-15T00:00:00,24,92.0,19.0,19.0,107.0
2020-01-16T00:00:00,24,107.0,28.0,28.0,106.0
2020-01-17T00:00:00,24,68.0,20.0,19.0,92.0
2020-01-18T00:00:00,24,54.0,24.0,25.0,58.0
2020-01-19T00:00:00,24,52.0,15.0,15.0,42.0
2020-01-20T00:00:00,24,60.0,14.0,13.0,59.0
2020-01-21T00:00:00,24,9.0,3.0,4.0,11.0
2020-01-22T00:00:00,24,72.0,18.0,19.0,68.0
2020-01-23T00:00:00,24,76.0,14.0,15.0,87.0
2020-01-24T00:00:00,24,95.0,30.0,31.0,96.0
2020-01-25T00:00:00,24,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,24,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,24,96.0,19.0,19.0,83.0
2020-01-28T00:00:00,24,127.0,15.0,13.0,124.0
2020-01-29T00:00:00,24,116.0,20.0,20.0,116.0
2020-01-30T00:00:00,24,108.0,29.0,31.0,111.0
2020-01-31T00:00:00,24,107.0,20.0,19.0,122.0
2020-01-01T00:00:00,25,13.0,4.0,3.0,12.0
2020-01-02T00:00:00,25,42.0,15.0,15.0,50.0
2020-01-03T00:00:00,25,59.0,13.0,13.0,56.0
2020-01-04T00:00:00,25,37.0,12.0,12.0,36.0
2020-01-05T00:00:00,25,31.0,9.0,10.0,27.0
2020-01-06T00:00:00,25,34.0,9.0,7.0,41.0
2020-01-07T00:00:00,25,18.0,5.0,5.0,29.0
2020-01-08T00:00:00,25,42.0,26.0,25.0,42.0
2020-01-09T00:00:00,25,52.0,17.0,18.0,52.0
2020-01-10T00:00:00,25,42.0,13.0,12.0,43.0
2020-01-11T00:00:00,25,25.0,16.0,14.0,24.0
2020-01-12T00:00:00,25,35.0,12.0,11.0,31.0
2020-01-13T00:00:00,25,57.0,29.0,30.0,56.0
2020-01-14T00:00:00,25,71.0,24.0,25.0,71.0
2020-01-15T00:00:00,25,72.0,32.0,33.0,61.0
2020-01-16T00:00:00,25,57.0,19.0,19.0,57.0
2020-01-17T00:00:00,25,50.0,24.0,24.0,51.0
2020-01-18T00:00:00,25,40.0,12.0,13.0,40.0
2020-01-19T00:00:00,25,25.0,10.0,10.0,23.0
2020-01-20T00:00:00,25,50.0,18.0,19.0,37.0
2020-01-21T00:00:00,25,12.0,5.0,5.0,15.0
2020-01-22T00:00:00,25,44.0,20.0,18.0,51.0
2020-01-23T00:00:00,25,60.0,20.0,20.0,64.0
2020-01-24T00:00:00,25,46.0,22.0,22.0,47.0
2020-01-25T00:00:00,25,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,25,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,25,66.0,23.0,24.0,65.0
2020-01-28T00:00:00,25,59.0,22.0,25.0,58.0
2020-01-29T00:00:00,25,75.0,17.0,16.0,76.0
2020-01-30T00:00:00,25,65.0,25.0,26.0,67.0
2020-01-31T00:00:00,25,58.0,22.0,25.0,56.0
2020-01-01T00:00:00,26,32.0,16.0,12.0,30.0
2020-01-02T00:00:00,26,57.0,15.0,13.0,56.0
2020-01-03T00:00:00,26,61.0,17.0,16.0,65.0
2020-01-04T00:00:00,26,37.0,16.0,18.0,49.0
2020-01-05T00:00:00,26,31.0,12.0,18.0,36.0
2020-01-06T00:00:00,26,37.0,17.0,17.0,49.0
2020-01-07T00:00:00,26,56.0,13.0,12.0,56.0
2020-01-08T00:00:00,26,78.0,19.0,20.0,81.0
2020-01-09T00:00:00,26,80.0,28.0,29.0,81.0
2020-01-10T00:00:00,26,45.0,18.0,17.0,53.0
2020-01-11T00:00:00,26,50.0,17.0,17.0,60.0
2020-01-12T00:00:00,26,48.0,18.0,17.0,55.0
2020-01-13T00:00:00,26,69.0,18.0,20.0,63.0
2020-01-14T00:00:00,26,61.0,19.0,15.0,68.0
2020-01-15T00:00:00,26,77.0,25.0,23.0,76.0
2020-01-16T00:00:00,26,63.0,19.0,20.0,60.0
2020-01-17T00:00:00,26,69.0,24.0,23.0,84.0
2020-01-18T00:00:00,26,58.0,27.0,30.0,60.0
2020-01-19T00:00:00,26,39.0,17.0,21.0,40.0
2020-01-20T00:00:00,26,34.0,14.0,14.0,42.0
2020-01-21T00:00:00,26,16.0,4.0,6.0,12.0
2020-01-22T00:00:00,26,63.0,13.0,13.0,69.0
2020-01-23T00:00:00,26,66.0,16.0,21.0,61.0
2020-01-24T00:00:00,26,61.0,27.0,25.0,67.0
2020-01-25T00:00:00,26,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,26,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,26,65.0,22.0,22.0,52.0
2020-01-28T00:00:00,26,64.0,28.0,27.0,66.0
2020-01-29T00:00:00,26,56.0,20.0,23.0,54.0
2020-01-30T00:00:00,26,73.0,15.0,15.0,74.0
2020-01-31T00:00:00,26,70.0,23.0,24.0,84.0
2020-01-01T00:00:00,27,12.0,11.0,10.0,26.0
2020-01-02T00:00:00,27,41.0,11.0,11.0,41.0
2020-01-03T00:00:00,27,37.0,17.0,18.0,50.0
2020-01-04T00:00:00,27,18.0,10.0,11.0,33.0
2020-01-05T00:00:00,27,23.0,13.0,13.0,20.0
2020-01-06T00:00:00,27,7.0,2.0,4.0,8.0
2020-01-07T00:00:00,27,29.0,15.0,20.0,35.0
2020-01-08T00:00:00,27,55.0,22.0,22.0,71.0
2020-01-09T00:00:00,27,59.0,22.0,22.0,75.0
2020-01-10T00:00:00,27,45.0,16.0,16.0,56.0
2020-01-11T00:00:00,27,39.0,17.0,16.0,45.0
2020-01-12T00:00:00,27,34.0,9.0,8.0,20.0
2020-01-13T00:00:00,27,50.0,19.0,20.0,68.0
2020-01-14T00:00:00,27,51.0,15.0,15.0,67.0
2020-01-15T00:00:00,27,41.0,26.0,25.0,40.0
2020-01-16T00:00:00,27,46.0,40.0,38.0,52.0
2020-01-17T00:00:00,27,51.0,30.0,29.0,52.0
2020-01-18T00:00:00,27,37.0,15.0,13.0,39.0
2020-01-19T00:00:00,27,25.0,9.0,9.0,35.0
2020-01-20T00:00:00,27,40.0,21.0,21.0,34.0
2020-01-21T00:00:00,27,11.0,5.0,5.0,19.0
2020-01-22T00:00:00,27,67.0,18.0,17.0,66.0
2020-01-23T00:00:00,27,55.0,22.0,22.0,60.0
2020-01-24T00:00:00,27,67.0,25.0,24.0,63.0
2020-01-25T00:00:00,27,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,27,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,27,46.0,20.0,20.0,63.0
2020-01-28T00:00:00,27,67.0,26.0,26.0,83.0
2020-01-29T00:00:00,27,72.0,26.0,25.0,86.0
2020-01-30T00:00:00,27,61.0,22.0,21.0,71.0
2020-01-31T00:00:00,27,51.0,30.0,30.0,50.0
2020-01-01T00:00:00,28,17.0,10.0,9.0,28.0
2020-01-02T00:00:00,28,27.0,13.0,14.0,32.0
2020-01-03T00:00:00,28,15.0,16.0,15.0,17.0
2020-01-04T00:00:00,28,12.0,10.0,11.0,15.0
2020-01-05T00:00:00,28,12.0,13.0,13.0,14.0
2020-01-06T00:00:00,28,10.0,8.0,5.0,14.0
2020-01-07T00:00:00,28,24.0,11.0,10.0,23.0
2020-01-08T00:00:00,28,36.0,14.0,17.0,27.0
2020-01-09T00:00:00,28,34.0,17.0,15.0,41.0
2020-01-10T00:00:00,28,18.0,20.0,23.0,21.0
2020-01-11T00:00:00,28,24.0,21.0,18.0,28.0
2020-01-12T00:00:00,28,33.0,20.0,21.0,28.0
2020-01-13T00:00:00,28,19.0,22.0,27.0,23.0
2020-01-14T00:00:00,28,24.0,22.0,19.0,24.0
2020-01-15T00:00:00,28,52.0,23.0,23.0,49.0
2020-01-16T00:00:00,28,15.0,18.0,16.0,25.0
2020-01-17T00:00:00,28,18.0,23.0,26.0,20.0
2020-01-18T00:00:00,28,14.0,17.0,18.0,14.0
2020-01-19T00:00:00,28,11.0,11.0,11.0,13.0
2020-01-20T00:00:00,28,7.0,14.0,19.0,9.0
2020-01-21T00:00:00,28,0.0,6.0,5.0,0.0
2020-01-22T00:00:00,28,18.0,15.0,18.0,16.0
2020-01-23T00:00:00,28,19.0,21.0,24.0,23.0
2020-01-24T00:00:00,28,27.0,25.0,26.0,33.0
2020-01-25T00:00:00,28,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,28,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,28,15.0,14.0,15.0,12.0
2020-01-28T00:00:00,28,15.0,19.0,23.0,17.0
2020-01-29T00:00:00,28,22.0,24.0,24.0,18.0
2020-01-30T00:00:00,28,23.0,21.0,18.0,28.0
2020-01-31T00:00:00,28,24.0,18.0,21.0,27.0
2020-01-01T00:00:00,29,33.0,15.0,15.0,33.0
2020-01-02T00:00:00,29,71.0,31.0,34.0,72.0
2020-01-03T00:00:00,29,82.0,46.0,42.0,83.0
2020-01-04T00:00:00,29,59.0,25.0,26.0,73.0
2020-01-05T00:00:00,29,59.0,20.0,22.0,63.0
2020-01-06T00:00:00,29,43.0,22.0,25.0,55.0
2020-01-07T00:00:00,29,78.0,27.0,25.0,77.0
2020-01-08T00:00:00,29,105.0,50.0,48.0,89.0
2020-01-09T00:00:00,29,81.0,49.0,49.0,93.0
2020-01-10T00:00:00,29,95.0,43.0,35.0,96.0
2020-01-11T00:00:00,29,92.0,30.0,24.0,93.0
2020-01-12T00:00:00,29,72.0,32.0,30.0,65.0
2020-01-13T00:00:00,29,115.0,46.0,44.0,121.0
2020-01-14T00:00:00,29,93.0,52.0,48.0,101.0
2020-01-15T00:00:00,29,106.0,40.0,38.0,111.0
2020-01-16T00:00:00,29,88.0,46.0,46.0,90.0
2020-01-17T00:00:00,29,81.0,43.0,43.0,85.0
2020-01-18T00:00:00,29,85.0,38.0,35.0,86.0
2020-01-19T00:00:00,29,59.0,29.0,29.0,58.0
2020-01-20T00:00:00,29,78.0,36.0,34.0,74.0
2020-01-21T00:00:00,29,28.0,11.0,14.0,37.0
2020-01-22T00:00:00,29,95.0,33.0,32.0,96.0
2020-01-23T00:00:00,29,101.0,38.0,41.0,105.0
2020-01-24T00:00:00,29,78.0,30.0,30.0,85.0
2020-01-25T00:00:00,29,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,29,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,29,93.0,39.0,39.0,91.0
2020-01-28T00:00:00,29,113.0,50.0,51.0,120.0
2020-01-29T00:00:00,29,119.0,52.0,49.0,107.0
2020-01-30T00:00:00,29,96.0,49.0,49.0,110.0
2020-01-31T00:00:00,29,95.0,56.0,56.0,99.0
2020-01-01T00:00:00,30,46.0,5.0,5.0,44.0
